2742	2781	2717	2756	2686	2616	2663	2701	926	3475	2963	2922	2858	2878	3016	4095
2742	2781	2717	2757	2687	2616	2664	2701	925	3474	2962	2921	2857	2878	3016	4095
2742	2780	2716	2756	2686	2616	2663	2701	924	3475	2963	2921	2858	2879	3016	4095
2742	2781	2717	2756	2686	2616	2664	2701	923	3473	2961	2920	2858	2878	3015	4095
2741	2780	2716	2756	2686	2615	2663	2701	926	3475	2963	2921	2858	2878	3016	4095
2742	2781	2717	2756	2687	2615	2664	2701	923	3473	2961	2920	2858	2878	3016	4095
2742	2781	2717	2756	2687	2616	2663	2701	924	3474	2962	2920	2858	2878	3016	4095
2742	2781	2717	2757	2687	2616	2664	2701	923	3475	2961	2921	2858	2879	3016	4095
2742	2780	2716	2756	2686	2615	2663	2701	924	3474	2962	2920	2858	2878	3016	4095
2742	2780	2717	2756	2686	2615	2663	2701	925	3474	2962	2921	2857	2878	3016	4095
2742	2782	2717	2757	2687	2616	2664	2701	924	3473	2961	2920	2858	2878	3016	4095
2741	2780	2716	2755	2686	2615	2663	2701	925	3475	2963	2921	2858	2879	3017	4095
2742	2780	2717	2756	2686	2616	2663	2702	926	3474	2962	2920	2858	2878	3016	4095
2742	2781	2716	2756	2687	2616	2664	2702	925	3475	2963	2921	2858	2878	3017	4095
2741	2780	2716	2755	2686	2615	2663	2700	925	3476	2963	2921	2859	2879	3016	4095
2742	2781	2717	2756	2687	2616	2663	2701	923	3473	2960	2919	2857	2878	3015	4095
2742	2781	2717	2756	2687	2616	2664	2701	924	3474	2962	2921	2857	2877	3015	4095
2743	2782	2718	2757	2687	2616	2664	2702	924	3473	2961	2921	2857	2878	3015	4095
2743	2781	2717	2756	2687	2615	2663	2701	2974	3476	2964	2921	2859	2879	3017	4095
2742	2781	2717	2757	2686	2615	2663	2701	925	3475	2963	2921	2858	2878	3016	4095
2742	2780	2716	2756	2687	2616	2663	2701	926	3475	2962	2921	2858	2879	3016	4095
2742	2781	2717	2756	2686	2615	2663	2701	925	3477	2963	2921	2858	2879	3017	4095
2742	2780	2717	2756	2687	2616	2663	2701	924	3476	2962	2920	2858	2878	3016	4095
2742	2780	2717	2756	2687	2616	2663	2701	923	3475	2961	2919	2857	2877	3015	4095
2741	2780	2716	2756	2686	2616	2663	2701	925	3474	2963	2921	2858	2878	3016	4095
2741	2780	2716	2756	2686	2616	2663	2701	925	3474	2962	2921	2858	2878	3017	4095
2742	2781	2717	2756	2686	2615	2663	2701	924	3473	2961	2920	2858	2878	3016	4095
2742	2782	2717	2756	2686	2616	2664	2701	927	3475	2962	2921	2858	2878	3016	4095
2741	2779	2716	2755	2686	2615	2663	2701	926	3474	2962	2920	2858	2878	3016	4095
2742	2781	2717	2757	2687	2617	2664	2702	925	3475	2963	2921	2858	2879	3017	4095
2743	2781	2718	2757	2687	2616	2664	2702	924	3474	2962	2920	2858	2878	3016	4095
2743	2782	2718	2757	2687	2616	2663	2701	925	3475	2962	2920	2858	2878	3016	4095
2742	2781	2717	2756	2687	2616	2664	2701	924	3474	2962	2920	2858	2878	3016	4095
2743	2783	2718	2757	2687	2616	2664	2702	925	3475	2963	2921	2858	2878	3016	4095
2743	2781	2718	2757	2686	2616	2664	2702	924	3475	2962	2921	2858	2878	3016	4095
2742	2781	2718	2757	2686	2616	2663	2701	923	3473	2961	2919	2858	2878	3016	4095
2743	2782	2718	2757	2687	2616	2664	2701	926	3475	2963	2922	2858	2879	3017	4095
2743	2782	2718	2757	2688	2617	2664	2702	925	3477	2962	2921	2858	2879	3017	4095
2743	2782	2718	2758	2687	2616	2664	2702	925	3476	2964	2921	2858	2879	3016	4095
2742	2781	2717	2756	2687	2616	2663	2702	924	3475	2963	2921	2858	2879	3017	4095
2742	2781	2716	2756	2686	2615	2663	2701	926	3476	2963	2922	2858	2878	3017	4095
2743	2781	2718	2757	2687	2616	2664	2702	925	3475	2963	2922	2858	2878	3017	4095
2742	2781	2717	2756	2687	2616	2664	2701	925	3474	2962	2921	2858	2879	3016	4095
2743	2782	2717	2757	2687	2617	2664	2702	924	3474	2962	2921	2858	2879	3016	4095
2743	2781	2718	2757	2688	2617	2664	2702	926	3474	2962	2920	2858	2879	3017	4095
2743	2781	2718	2757	2687	2616	2664	2703	925	3474	2962	2921	2858	2878	3017	4095
2743	2782	2718	2757	2687	2616	2664	2702	924	3474	2962	2920	2858	2879	3016	4095
2742	2781	2717	2757	2687	2617	2664	2702	924	3473	2961	2920	2858	2878	3016	4095
2743	2782	2719	2758	2687	2617	2665	2702	926	3475	2963	2922	2858	2879	3018	4095
2742	2781	2717	2756	2687	2616	2663	2701	925	3475	2962	2921	2858	2879	3017	4095
2742	2781	2718	2757	2687	2616	2664	2702	924	3475	2962	2921	2858	2878	3016	4095
2742	2782	2718	2757	2686	2616	2664	2701	925	3475	2962	2920	2858	2879	3016	4095
2742	2781	2717	2756	2687	2616	2664	2701	926	3476	2964	2922	2858	2879	3016	4095
2742	2781	2717	2756	2687	2616	2664	2702	925	3474	2962	2921	2859	2879	3017	4095
2743	2781	2717	2757	2687	2616	2664	2702	925	3476	2963	2922	2858	2879	3016	4095
2743	2782	2717	2757	2687	2616	2663	2701	925	3475	2963	2921	2858	2878	3016	4095
2743	2781	2718	2757	2687	2616	2663	2702	926	3475	2963	2922	2859	2879	3017	4095
2742	2781	2717	2757	2687	2616	2664	2702	925	3475	2962	2921	2858	2879	3016	4095
2742	2781	2717	2756	2687	2616	2664	2702	924	3474	2962	2921	2859	2879	3016	4095
2743	2782	2718	2757	2687	2616	2664	2702	927	3475	2963	2922	2859	2879	3016	4095
2743	2782	2717	2757	2687	2616	2664	2702	926	3475	2962	2920	2859	2879	3017	4095
2743	2782	2718	2757	2688	2617	2664	2702	925	3475	2963	2921	2858	2878	3016	4095
2743	2781	2717	2757	2687	2616	2664	2702	924	3474	2962	2920	2858	2878	3016	4095
2743	2782	2718	2757	2687	2616	2664	2702	923	3475	2961	2920	2858	2879	3016	4095
2742	2781	2717	2756	2687	2616	2664	2701	926	3475	2962	2921	2859	2879	3017	4095
2742	2781	2717	2757	2687	2617	2664	2702	924	3474	2962	2921	2858	2878	3016	4095
2742	2780	2717	2756	2687	2616	2663	2701	925	3475	2963	2921	2859	2879	3017	4095
2742	2781	2717	2757	2687	2616	2663	2702	925	3475	2962	2921	2859	2879	3016	4095
2743	2782	2718	2757	2687	2616	2664	2701	926	3476	2963	2922	2859	2879	3017	4095
2743	2781	2717	2757	2688	2617	2664	2702	925	3477	2963	2921	2859	2879	3017	4095
