3609	3661	3575	3627	3535	3442	3505	3554	4095	4095	4095	4095	3758	4095	4095	4095
3610	3662	3576	3629	3536	3443	3506	3556	4095	4095	4095	4095	3759	4095	4095	4095
3611	3662	3577	3630	3536	3443	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3661	3576	3628	3536	3443	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3536	3443	3506	3555	4095	4095	4095	4095	3759	4095	4095	4095
3610	3662	3577	3629	3536	3443	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3537	3443	3507	3555	4095	4095	4095	4095	3760	4095	4095	4095
3609	3662	3577	3629	3536	3442	3506	3554	4095	4095	4095	4095	3759	4095	4095	4095
3610	3663	3577	3629	3536	3442	3506	3556	4095	4095	4095	4095	3759	4095	4095	4095
3610	3662	3577	3629	3536	3443	3506	3555	2047	4095	4095	4095	3759	4095	4095	4095
3610	3662	3577	3629	3536	3443	3506	3555	2047	4095	4095	4095	3759	4095	4095	4095
3610	3661	3577	3629	3536	3442	3506	3554	4095	4095	4095	4095	3760	4095	4095	4095
3609	3661	3576	3629	3536	3443	3505	3555	4095	4095	4095	4095	3760	4095	4095	4095
3611	3663	3577	3630	3536	3443	3506	3555	2047	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3628	3536	3442	3505	3554	4095	4095	4095	4095	3759	4095	4095	4095
3610	3661	3576	3628	3536	3442	3506	3555	4095	4095	4095	4095	3759	4095	4095	4095
3610	3662	3577	3630	3536	3442	3505	3555	4095	4095	4095	4095	3759	4095	4095	4095
3610	3663	3577	3630	3536	3443	3506	3555	4095	4095	4095	4095	3759	4095	4095	4095
3609	3662	3576	3628	3536	3442	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3536	3442	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3536	3442	3505	3554	4095	4095	4095	4095	3759	4095	4095	4095
3610	3661	3576	3628	3535	3442	3505	3554	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3536	3442	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3536	3442	3506	3555	4095	4095	4095	4095	3759	4095	4095	4095
3609	3662	3576	3629	3536	3442	3506	3555	4095	4095	4095	4095	3759	4095	4095	4095
3609	3661	3576	3628	3536	3442	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3611	3663	3578	3629	3536	3443	3506	3556	4095	4095	4095	4095	3760	4095	4095	4095
3609	3661	3577	3629	3536	3442	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3628	3536	3442	3506	3555	2047	4095	4095	4095	3760	4095	4095	4095
3610	3661	3576	3628	3536	3442	3506	3556	4095	4095	4095	4095	3759	4095	4095	4095
3609	3661	3576	3628	3535	3442	3506	3555	2047	4095	4095	4095	3759	4095	4095	4095
3610	3662	3576	3629	3536	3442	3505	3554	4095	4095	4095	4095	3760	4095	4095	4095
3610	3661	3576	3628	3535	3442	3505	3555	4095	4095	4095	4095	3759	4095	4095	4095
3610	3662	3577	3629	3537	3443	3506	3556	4095	4095	4095	4095	3760	4095	4095	4095
3611	3663	3577	3629	3536	3442	3506	3555	4095	4095	4095	4095	3759	4095	4095	4095
3611	3662	3577	3630	3536	3443	3506	3556	4095	4095	4095	4095	3760	4095	4095	4095
3610	3662	3577	3629	3537	3443	3506	3555	4095	4095	4095	4095	3760	4095	4095	4095
