76	73	76	77	78	75	77	78	114	126	112	115	88	101	118	4095
77	74	76	78	78	75	78	78	115	127	112	115	88	102	118	4095
77	74	76	78	78	75	78	78	115	127	112	115	88	101	118	4095
78	75	77	78	78	75	77	78	114	127	112	115	88	102	119	4095
77	74	76	78	78	75	77	78	115	127	112	115	89	102	118	4095
76	74	76	77	78	75	77	78	114	126	112	115	88	101	118	4095
77	74	77	78	78	75	77	78	114	126	111	115	88	101	118	4095
77	73	75	77	78	75	77	77	114	126	111	114	88	101	118	4095
77	73	76	78	78	75	78	78	115	127	113	116	88	102	118	4095
77	74	76	78	78	75	77	78	115	127	112	115	88	102	118	4095
76	74	76	78	78	75	77	78	115	127	112	116	88	102	118	4095
77	75	77	77	78	75	78	78	115	127	112	116	88	101	118	4095
76	74	76	77	78	75	78	78	114	126	111	114	87	102	118	4095
77	74	77	78	78	75	78	78	115	126	112	116	88	102	119	4095
77	74	77	78	78	75	78	78	114	126	112	116	88	102	118	4095
77	74	77	79	78	75	78	78	114	126	111	115	88	101	118	4095
77	74	76	78	78	74	77	78	114	126	111	115	88	101	118	4095
77	75	77	79	78	75	78	79	114	126	112	115	89	102	118	4095
77	74	77	78	78	75	77	78	114	126	112	115	88	102	119	4095
77	74	76	77	78	75	77	78	114	126	111	115	88	102	118	4095
77	74	76	77	78	75	77	78	115	127	112	116	88	101	118	4095
76	74	76	77	78	75	78	78	115	127	112	116	88	102	119	4095
76	74	76	78	78	75	78	78	114	125	111	114	88	101	118	4095
77	74	77	79	78	75	78	78	115	127	112	116	88	102	118	4095
77	75	77	78	78	76	78	78	114	126	112	115	88	102	118	4095
77	74	77	78	78	75	77	77	115	128	113	116	88	102	118	4095
77	74	77	78	78	75	77	78	114	127	111	115	88	102	118	4095
77	74	76	77	78	75	77	78	115	127	112	115	88	102	118	4095
76	73	76	77	78	75	77	78	114	126	111	115	88	101	118	4095
77	74	77	78	78	75	77	78	115	127	113	115	88	101	118	4095
77	74	76	78	78	75	77	78	114	126	112	115	88	102	118	4095
76	74	77	78	78	75	77	78	114	127	112	115	88	101	119	4095
77	75	77	79	78	75	77	78	114	127	112	115	88	102	119	4095
77	74	76	78	78	75	77	78	114	126	111	115	88	101	118	4095
77	74	76	78	78	74	77	78	114	126	111	115	88	102	118	4095
77	73	77	77	78	75	77	78	114	126	111	115	88	101	118	4095
77	74	76	77	77	75	77	78	114	126	111	115	88	101	118	4095
77	74	77	78	78	75	77	78	115	127	112	115	88	102	118	4095
